,brewery_id,latitude,longitude,name,address1,city,state,code,country,phone,website
1037,1115,47.9904,13.9238,Revolution Brewing LLC,2323 N Milwaukee Ave,Chicago,Illinois,60647,United States,773-227-BREW,http://revbrew.com/
1038,1116,47.4097,9.7514,Richbrau Brewing Company,1214 East Cary St,Richmond,Virginia,23219,United States,(804) 644-3018,http://www.richbrau.com/
1039,1118,32.803000000000004,-96.7699,Ridgeway Brewing,6 Chapel Close,South Stoke,Oxford,,United Kingdom,44-(01491)-873474,
1040,1119,37.9669,-121.78299999999999,Rio Salado Brewing,,Tempe,Arizona,,United States,,
1041,1120,48.004,9.6584,River Horse Brewing Company,80 LAMBERT LANE,Lambertville,New Jersey,8530,United States,,http://www.riverhorse.com
1042,1121,45.1279,-76.13,River West Brewing,,Chicago,Illinois,,United States,,
1043,1122,40.8918,-76.7975,Rivers Effortless Dining,,Salt Lake City,Utah,84121,United States,1-801-733-6600,
1044,1123,55.9465,-3.2485,Rivertowne Pour House,312 Center Rd,Monroeville,Pennsylvania,15146,United States,412-372-8199,http://www.myrivertowne.com/
1045,1124,47.9975,-122.214,Rock Art Brewery,254 Wilkins Street,Morrisville,Vermont,5661,United States,(802) 888-9400,http://www.rockartbrewery.com/
1046,1125,44.7974,-68.77,Rock Bottom Restaurant & Brewery - Chicago,1 West Grand Avenue,Chicago,Illinois,60610,United States,1-312-755-9339,
1047,1126,36.9676,-122.008,Rock Bottom Restaurant & Brewery - Denver,1001 16th Street #A-100,Denver,Colorado,80202,United States,1-303-534-7616,
1048,1127,35.6631,-105.96600000000001,Rock Bottom Restaurant & Brewery - Milwaukee,740 North Plankinton Avenue,Milwaukee,Wisconsin,53203,United States,1-414-276-3030,
1049,1128,40.801,-76.8614,Rock Bottom Restaurant & Brewery - Minneapolis,800 LaSalle Plaza,Minneapolis,Minnesota,55402,United States,1-612-332-2739,
1050,1129,36.7582,-119.802,Rock Bottom Restaurant & Brewery - San Jose,1875 South Bascom Avenue #700,Campbell,California,95008,United States,1-408-377-0707,
1051,1130,49.1487,-122.912,Rock Bottom Restaurant & Brewery - South Denver,9627 East County Line Road,Englewood,Colorado,80112,United States,1-303-792-9090,
1052,1131,20.8947,-156.47,Rocky River Brewing,21290 Center Ridge Road,Rocky River,Ohio,44116,United States,1-440-895-2739,
1053,1132,51.3169,0.8921,Rockyard Brewing,880 West Castleton Road,Castle Rock,Colorado,80109,United States,1-303-814-9273,
1054,1133,44.9133,-93.5033,Roffey Brewery,,Holland,Michigan,,United States,,
1055,1134,40.5684,-75.0954,Rogue Ales,2320 SE OSU Drive,Newport,Oregon,97365,United States,1-541-867-3664,http://www.rogue.com
1056,1135,45.0495,-87.2802,ronald mengerink,pastoor de katerstraat 24,baarle-hertog,,2387,Belgium,0032 14699800,http://www.dedochtervandekorenaar.be
1057,1136,43.6619,-70.2489,Roost Brewery,200 East Campbell Avenue,Campbell,California,95008,United States,1-408-866-2699,
1058,1137,37.7749,-122.419,Roots Organic Brewing,1520 SE Seventh Avenue,Portland,Oregon,97214,United States,1-503-235-7668,
1059,1138,37.7481,-122.419,Ross Valley Brewing,,Fairfax,California,,United States,,
1060,1139,44.9763,-85.2104,Rothaus Brauerei,,Hartford,Wisconsin,,United States,,
1061,1140,8.4841,-13.2287,Route 66 Brewery,,Saint Louis,Missouri,,United States,,
1062,1141,25.6811,-100.363,Routh Street Brewery and Grille,,Dallas,Texas,75201,United States,1-214-922-8835,
1063,1142,39.7246,-121.816,Rowland's Calumet Brewery,25 North Madison St,Chilton,Wisconsin,53014,United States,1-920-849-2534,http://rowlandsbrewery.com/
1064,1143,44.722,-123.91799999999999,Roy Pitz Brewing Company,140 North Third Street,Chambersburg,Pennsylvania,17201,United States,717-496-8753,http://roypitz.com/
1065,1144,64.9583,-147.622,Rubicon Brewing,2004 Capitol Avenue,Sacramento,California,95814,United States,1-916-448-7032,
1066,1145,38.5243,-122.49700000000001,Ruppaner-Brauerei,Hoheneggstrae 41-51,Konstanz,Baden-Wrttemberg,,Germany,49-(0)7531-/-9373-0,
1067,1146,47.5814,9.9191,Rush River Brewing,990 Antler Court,River Falls,Wisconsin,54022,United States,1-715-426-2054,
1068,1147,43.55,-96.7003,Russell Brewing,202 - 13018 80th Avenue,Surrey,British Columbia,0,Canada,1-604-599-1190,
1069,1148,40.9491,-124.102,Russian River Brewing,725 Fourth Street,Santa Rosa,California,95404,United States,1-707-545-2337,http://www.russianriverbrewing.com/
1070,1149,40.674,-74.0118,S.A. Damm,,Barcelona,,,Spain,,http://www.estrelladamm.es/
1071,901,37.244,-107.87899999999999,SA Brain & Co. Ltd.,Crawshay Street,Cardiff,Wales,,United Kingdom,44-(02920)-402060,
1072,1151,48.4192,-122.335,"Sabmiller India,",SKOL Breweries Limited,Bangalore,Karnataka,560022,India,91 (0) 80 - 22198800,http://www.sabmiller.in/
1073,1152,18.88,72.94,Sacramento Brewing Company,2713 El Paseo Lane,Sacramento,California,95821,United States,(916) 485-4677,http://sacbrew.blogspot.com/
1074,1153,44.7403,-88.4448,Saint Arnold Brewing,2522 Fairway Park Drive,Houston,Texas,77092,United States,1-713-686-9494,http://www.saintarnold.com
1075,1154,43.486999999999995,-80.2068,Saint Louis Brewery / Schlafy Tap Room,2100 Locust Street,Saint Louis,Missouri,63103,United States,1-314-241-2337,http://www.schlafly.com/
1076,1155,61.2196,-149.89600000000002,Saint Somewhere Brewing Company,1441 Savannah Ave Unit E,Tarpon Springs,Florida,34689,United States,813-503-6181,http://www.saintsomewherebrewing.com/
1077,1156,59.8544,17.6627,Saku lletehas,Tallinna mnt.2,Saku,,,Estonia,372-6-508-400,
1078,1157,40.1298,-75.5499,Salado Creek Brewing Company,,San Antonio,Texas,,United States,,
1079,1158,40.1943,-75.53399999999999,Salopian Brewery,67 Mytton Oak Road,Shrewsbury,Shropshire,,United Kingdom,44-(01743)-248414,
1080,1159,35.9657,-83.9181,Salt Lake Brewing - Squatters,147 West Broadway,Salt Lake City,Utah,84101,United States,1-801-328-2329,
1081,1160,43.0325,-70.7948,"Sam Choy's Breakfast, Lunch, Crab & Big Aloha Brewery",580 North Nimitz Highway,Honolulu,Hawaii,96817,United States,1-808-545-7979,
1082,1161,43.4768,-110.765,Samuel Smith Old Brewery (Tadcaster),High Street,Tadcaster,North Yorkshire,,United Kingdom,44-(01937)-839201,
1083,1162,46.3284,-120.008,San Diego Brewing,10450-L Friars Road,San Diego,California,92120,United States,1-619-284-2739,
1084,1163,37.9841,-120.382,San Marcos Brewery & Grill,1080 West San Marcos Boulevard,San Marcos,California,92069,United States,1-760-471-0050,
1085,1164,43.6326,-116.275,San Miguel Corporation,PO Box 271,Manila,,,Philippines,,
1086,1165,34.0701,-106.89299999999999,Sand Creek Brewing Company,320 Pierce St,Black River Falls,Wisconsin,54615,United States,(715) 284-7553,http://www.sandcreekbrewing.com/
1087,1166,33.7268,-111.853,SandLot Brewery at Coors Field,2145 Blake Street,Denver,Colorado,80205,United States,1-303-298-1587,
1088,1167,-34.9111,138.575,Sanford's Grub and Pub,5 East Alger Street,Sheridan,Wyoming,82801,United States,1-307-674-1722,
1089,1168,39.7323,-76.4496,Santa Barbara Brewing,501 State Street,Santa Barbara,California,93101,United States,1-805-730-1040,
1090,1169,46.5872,-90.8921,Santa Cruz Brewing,,Santa Cruz,California,,United States,,
1091,1170,40.8903,-72.3927,Santa Fe Brewing Company,35 Fire Place,Santa Fe,New Mexico,87508,United States,505.424.3333,http://www.santafebrewing.com/
1092,1171,32.7785,-79.9273,Santa Rosa Brewing,,Santa Rosa,California,,United States,,
1093,1172,30.3489,-95.4427,Sapporo Breweries - Chuo,"10-1 Ginza 7-chome, Chuo-ku",Tokyo,Kanto,,Japan,81-(03)-3572-6111,
1094,1173,42.1008,-79.3357,Sarah Hughes Brewery,Dudley DY3 1JE,Dudley,West Midlands,,United Kingdom,,
1095,1175,47.6959,-114.176,Saxer Brewing,,Lake Oswego,Oregon,,United States,,
1096,1177,37.7387,-122.381,Scharer's Little Brewery,180 Old Hume Hwy,Picton,NSW,2571,Australia,+61 2 4677 1415,
1097,1178,40.5058,-96.70700000000001,Schlobrauerei Reckendorf,Mhlweg 18,Reckendorf,Bayern,,Germany,49-(0)9544-/-9421-0,
1098,1179,29.426,-97.1607,Schloss Eggenberg,Eggenberg 1,Vorchdorf,,,Austria,43-0-76-14/63-45-0,
1099,1180,33.8575,-117.876,Schlossbru,Oberdorferstrae 9,Dornbirn,,,Austria,43-05572-/-386-683,
1100,1181,43.1,-87.9198,SchÃÂ¶fferhofer,DarmstÃÂ¤dter Landstrasse 185,Frankfurt/Main,Hessen,60598,Germany,,http://www.schoefferhofer.de/
1101,1182,39.9525,-76.3295,Schooner Brewery,,Dallas,Texas,,United States,,
1102,1183,37.2079,-93.2955,Schooner's Grille & Brewery,4250 Lone Tree Way,Antioch,California,94531,United States,1-925-776-1800,
1103,1184,18.3368,-64.7281,Schussenrieder Erlebnisbrauerei,Wilhelm-Schussen-Strae 12,Bad Schussenried,Baden-Wrttemberg,,Germany,49-(0)7583-/-404-11,
1104,1185,36.7282,-76.5836,Scotch Irish Brewing,40 Bennett Street,Carleton Place,Ontario,0,Canada,1-613-257-7845,
1105,1186,50.3416,-4.7883,Scottish & Newcastle Breweries,Gallowgate,Newcastle-upon-Tyne,Northumberland,,United Kingdom,44-(0191)-2325092,
1106,1187,52.6538,-7.247999999999999,Scottish & Newcastle PLC,33 Ellersly Road,Edinburgh,Scotland,,United Kingdom,44-(0131)-528-2000,
1107,1188,49.802,11.0324,Scuttlebutt Brewing,1524 West Marine View Drive,Everett,Washington,98201,United States,1-425-257-9316,
1108,1189,53.3441,-6.2675,Sea Dog Brewing Company,26 Front Street,Bangor,Maine,4401,United States,207.947.8009,http://www.seadogbrewing.com/
1109,1190,37.6417,-121.00399999999999,Seabright Brewery,519 Seabright Avenue #107,Santa Cruz,California,95062,United States,1-408-426-2739,
1110,1192,51.8486,5.8639,Second Street Brewery,1814 Second Street,Santa Fe,New Mexico,87505,United States,1-505-982-3030,http://www.secondstreetbrewery.com/
1111,1193,42.1976,-122.715,Selin's Grove Brewing Co.,121 North Market St.,Selinsgrove,Pennsylvania,17870,United States,570-374-7308,http://www.selinsgrovebrewing.com/
1112,1194,43.6414,-79.3869,Sequoia Brewing Conoabt,777 East Olive Avenue,Fresno,California,93728,United States,1-559-264-5521,http://www.sequoiabrewing.com/
1113,1195,49.2849,-123.11,Shaftebury Brewing,,Delta,British Columbia,,Canada,,
1114,1196,37.2724,-107.88,Sharktooth Brewing,,Kahului,Hawaii,,United States,,
1115,1197,32.5007,-94.7405,Shepherd Neame,17 Court Street,Faversham,Kent,,United Kingdom,44-(01795)-532206,
1116,1198,47.369,8.538,Sherlock's Home,,Minnetonka,Minnesota,,United States,,
1117,1199,35.994,-78.8986,Ship Inn Brewpub,61 Bridge Street,Milford,New Jersey,8848,United States,1-800-651-2537,
1118,1200,44.5104,-89.5734,Shipwrecked Brew Pub,7791 Egg Harbor Road,Egg Harbor,Wisconsin,54209,United States,1-888-868-2767,
1119,1201,39.6318,-75.6628,Shipyard Brewing - Portland,86 Newbury Street,Portland,Maine,4101,United States,1-800-789-0684,http://www.shipyard.com/
1120,1202,47.8005,13.0444,Shmaltz Brewing Company,,San Francisco,California,,United States,,http://www.shmaltz.com/
1121,1203,39.2904,-76.6122,Shmaltz Enterprises,3435 Cesar Chavez #227,San Francisco,California,94110,United States,1-650-343-2739,
1122,1204,33.1157,-117.12,Short's Brewing Company,121 N. Bridge Street,Bellaire,Michigan,49615,United States,231-533-6622,http://www.shortsbrewing.com
1123,1205,44.2536,-88.4037,Sierra Leone Brewery,PO Box 721,Freetown,Sierra Leone,,Sierra Leone,+232 (22) 26 31 18,http://www.slbrewery.com/
1124,1206,41.8072,-91.4941,Sierra Madre Brewing Co.,Av. Insurgentes 3915,Monterrey,Nuevo Leon,64630,Mexico,+52 (81) 8348-4896,http://www.smbc.com.mx/
1125,1207,43.71,-70.305,Sierra Nevada Brewing Co.,1075 East 20th Street,Chico,California,95928,United States,1-530-893-3520,http://www.sierranevada.com/
1126,1208,44.1972,-72.5019,Siletz Roadhouse & Brewery,243 North Gaither Street,Siletz,Oregon,97380,United States,1-541-444-2335,
1127,1209,42.3372,-83.0186,Silver Gulch Brewing Company,2195 Old Steese Highway,Fox,Alaska,99708,United States,(907) 452-2739,http://www.ptialaska.net/~gbrady/
1128,1210,49.2821,-123.07,Silverado Brewing,3020 St. Helena Highway North,Saint Helena,California,94574,United States,1-707-967-9876,
1129,1211,40.2369,-76.072,Simmerberg Brusttt und Taferne,Ellhofer Strae 2,Simmerberg,Bayern,,Germany,49-(0)8387-/-3806,
1130,1212,43.0389,-87.9065,Sioux Falls Brewing,,Sioux Falls,South Dakota,,United States,,
1131,1213,54.3906,-5.6548,Six Rivers Brewery,1300 Central Avenue,McKinleyville,California,95519,United States,1-707-839-7580,http://www.sixriversbrewery.com/
1132,1214,41.4277,-78.5539,Sixpoint Craft Ales,40 Van Dyke St,Brooklyn,New York,11231,United States,,http://www.sixpointcraftales.com/
1133,1215,27.9494,-82.4651,Ska Brewing Company,545 Turner Drive,Durango,Colorado,81301,United States,970.247.5792,http://www.skabrewing.com/
1134,1216,44.8342,-87.37700000000001,Skagit River Brewing,404 South Third Street,Mount Vernon,Washington,98273,United States,1-360-336-2884,
1135,1218,38.5472,-121.726,Skol Breweries,Uran,Maharashtra,,,India,,
1136,1219,43.3152,-83.7314,Slab City Brewing,,Bonduel,Wisconsin,,United States,,
1137,1220,44.9139,-93.1396,Sleeman Brewing & Malting,551 Clair Road West,Guelph,Ontario,0,Canada,1-519-822-1834,
1138,1221,45.0429,-93.3246,Sleeping Lady Brewing Company,717 W. 3rd Ave,Anchorage,Alaska,99501,United States,(907) 277-7727,http://www.alaskabeers.com/
1139,1222,-32.0638,115.912,Slottskllans Bryggeri,Mrstagatan 10-12,Uppsala,,,Sweden,46-018-15-58-00,
1140,1223,39.0324,-77.4097,Sly Fox Brewhouse and Eatery - Phoenixville,519 Kimberton Road,Phoenixville,Pennsylvania,19460,United States,1-610-935-4540,http://www.slyfoxbeer.com/index1.asp
1141,1224,33.8087,-84.3813,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp
1142,1225,42.8666,-106.31299999999999,Smoky Mountain Brewing,424 South Gay Street,Knoxville,Tennessee,37902,United States,1-423-673-8400,
1143,1226,38.8289,-77.4393,Smuttynose Brewing Co.,225 Heritage Ave,Portsmouth,New Hampshire,3801,United States,603-436-4026,http://www.smuttynose.com/
1144,1227,43.3906,-79.8049,Snake River Brewing,265 S. Millward,Jackson,Wyoming,83001,United States,307.739.BEER,http://www.snakeriverbrewing.com
1145,1229,32.8091,-79.875,Snipes Mountain Microbrewery & Restaurant,905 Yakima Valley Highway,Sunnyside,Washington,98944,United States,1-509-837-2739,
1146,1230,40.1672,-105.102,Snowshoe Brewing - Sonora,,Sonora,California,,United States,,
1147,1231,43.6113,-116.206,Sockeye,3019 N Cole Rd,Boise,Idaho,83704,United States,(208) 658-1533,
1148,1232,32.7732,-117.055,Socorro Springs Brewing,1012 North California Street,Socorro,New Mexico,87801,United States,1-505-838-0650,
1149,1233,25.026,121.47200000000001,Sonoran Brewing Company,10426 East Jomax Road,Scottsdale,Arizona,85255,United States,602-484-7775,http://www.sonoranbrewing.com/
1150,1234,27.9607,-82.4433,South Australian Brewing,107 Port Road,Adelaide,South Australia,,Australia,61-(09)-8354-8666,
1151,1235,43.8014,-91.2396,South County Brewing Co.,104 Mill St.,Fawn Grove,Pennsylvania,17321,United States,,http://www.southcountybrewing.com/
1152,1236,41.8358,-88.0091,South Shore Brewery,808 West Main Street,Ashland,Wisconsin,54806,United States,1-715-682-9199,
1153,1237,49.3238,-123.102,Southampton Publick House,40 Bowden Square,Southampton,New York,11968,United States,1-631-283-2800,http://southamptonbrewery.com
1154,1238,32.7153,-117.15700000000001,Southend Brewery and Smokehouse - Charleston,161 East Bay Street,Charleston,South Carolina,29401,United States,1-843-853-4677,
1155,1240,36.2154,-115.251,Southern Star Brewing Company,1207 N. FM 3083 E.,Conroe,Texas,77303,United States,(936).441-2739,http://www.southernstarbrewery.com/
1156,1241,55.8593,-4.2324,Southern Tier Brewing Co,2051A Stoneman Circle,Lakewood,New York,14750,United States,716-763-5479,http://www.southerntierbrewing.com/
1157,1242,45.4192,-117.272,357,,,,,,,
1158,1243,33.9459,-83.4105,Spanish Peaks Brewing,Polson MT 59860,Polson,Montana,,United States,,http://www.blackdogales.com/
1159,1244,44.3372,-72.756,Spaten-Franziskaner-BrÃÂ¤u,Marsstrae 46-48,MÃÂ¼nchen,Bayern,,Germany,49-(0)89-/-5122-0,
1160,1245,40.8959,-73.3811,Speakeasy Ales and Lagers,1195-A Evans Avenue,San Francisco,California,94124,United States,1-415-642-3371,
1161,1246,33.8614,-117.88,Spilker Ales,300 West Fourth Street,Cortland,Nebraska,68331,United States,1-402-798-7445,
1162,1247,41.9658,-72.793,Spoetzl Brewery,603 East Brewery Street,Shiner,Texas,77984,United States,1-800-574-4637,http://www.shiner.com
1163,1248,40.4624,-79.9645,Sports City Cafe & Brewery,,La Jolla,California,,United States,,
1164,1249,37.7839,-122.001,Sprecher Brewing,701 West Glendale Avenue,Glendale,Wisconsin,53209,United States,1-414-964-2739,http://www.sprecherbrewery.com/
1165,1250,42.1185,-86.4537,Spring House Brewing Company,2519 Main St.,Conestoga,Pennsylvania,17516,United States,,http://www.springhousebeer.com/
1166,1251,33.1406,-117.15,Springfield Brewing,305 South Market Street,Springfield,Missouri,65806,United States,1-417-832-8277,
1167,1252,41.818999999999996,-71.4097,St John Brewers,,St. John,Virgin Islands,,United States,,http://www.stjohnbrewers.com/index.html
1168,1253,41.9211,-86.4583,St Peter's Brewery,St Peter's Hall,Bungay,Suffolk,,United Kingdom,44-(01986)-782322,
1169,1254,38.4398,-122.713,St. Austell Brewery,63 Trevarthian Road,St. Austell,Cornwall,PL25 4BY,United Kingdom,0845 2411122,http://www.staustellbrewery.co.uk/
1170,1255,41.0689,-81.5172,St. Francis Abbey Brewery,,Kilkenny,,,Ireland,,http://www.diageo.ie/Company/Brewing/KilKenny/CompanyBrewingKilkenny
1171,1256,37.7855,-122.4,St. GeorgenBru Modschiedler KG,Marktstrae 12,Buttenheim,Bayern,,Germany,49-(0)9545-/-446-0,
1172,1257,34.7968,-82.4245,St. James's Gate Brewery,,Dublin,,,Ireland,,http://www.guinness.com
1173,1258,41.8087,-72.7108,St. Stan's Brewing Co.,821 L Street,Modesto,California,95354,United States,1-209-606-2739,http://www.ststans.com/
1174,1259,47.5924,-122.334,Staatliches HofbrÃÂ¤uhaus in MÃÂ¼nchen,HofbrÃÂ¤uallee 1,MÃÂ¼nchen,Bayern,,Germany,49-(0)89-/-92105-0,
1175,1260,41.5354,-87.5158,Stadsbrouwerij De Hemel,Franseplaats 1,Nijmegen,,0,Netherlands,31-024-3606167,
1176,1261,44.4771,-73.2115,Standing Stone Brewing Company,101 Oak Street,Ashland,Oregon,97520,United States,(541) 482-2448,http://www.standingstonebrewing.com/
1177,1262,32.3407,-111.015,Steam Whistle Brewery,255 Bremner Road,Toronto,ON,M5V 3M9,Canada,,http://www.steamwhistle.ca
1178,1263,40.6966,-99.0815,Steamworks,375 Water Street,Vancouver,British Columbia,V6B 5C6,Canada,1-604-689-2739,http://www.steamworks.com/gastown_index.htm
1179,1264,40.9259,-98.3397,Steamworks Brewing - Durango,801 East Second Avenue,Durango,Colorado,81301,United States,1-970-259-9200,
1180,1265,37.3362,-121.89399999999999,Steel Brewing,,Longview,Texas,,United States,,
1181,1266,50.8399,4.2475,Steinfels Back & Brau,,Zrich,,,Switzerland,,
1182,1267,49.4944,-119.61,Steve and Clark's Brew Pub and Sausage Co. #2,,Durham,North Carolina,,United States,,
1183,1268,44.52,-88.0173,Stevens Point Brewery,2617 Water Street,Stevens Point,Wisconsin,54481,United States,1-715-344-9310,
1184,1269,39.7392,-104.985,Stewart's Brewing,219 Governor's Square,Bear,Delaware,19701,United States,1-302-836-2739,
1185,1270,52.0593,1.1557,Stieglbrauerei zu Salzburg GmbH,KendlerstraÃÅ¸e 1,Salzburg,,,Austria,43-0-662-/-83-87-0,http://www.stieglbrauerei.at/
1186,1271,39.7418,-105.51799999999999,Stillwater Artisanal Ales,,Baltimore,Maryland,,United States,,http://www.stillwaterales.com/
1187,1272,51.6666,-3.9443,Stone Brewing Co.,1999 Citracado Parkway,Escondido,California,92029,United States,1-760-471-4999,http://www.stonebrew.com/
1188,1273,51.0873,4.9178,Stone Cellar Brewpub & Restaurant,1004 South Olde Oneida,Appleton,Wisconsin,54915,United States,1-920-735-0507,
1189,1274,-33.8501,151.045,Stone City Brewing,,Solon,Iowa,,United States,,
1190,1275,-33.8671,151.207,Stone Coast Brewing - Portland,23 Rice Street,Portland,Maine,4103,United States,1-207-774-7437,
1191,1276,35.9132,-79.0558,Stonecutters Brewhouse,14 N Main St.,Barre,Vermont,5641,United States,(802) 476-6000,http://www.stonecuttersbrewhouse.com/
1192,1277,20.8911,-156.505,Stoney Creek Brewing Company,237 Joseph Campau,Detroit,Michigan,48207,United States,1-877-786-6399,
1193,1278,42.351000000000006,-83.0665,Storm Brewing,310 Commercial Drive,Vancouver,British Columbia,V5L 3V6,Canada,(604) 255-9119,http://www.stormbrewing.org
1194,1279,38.7745,-90.484,Stoudt's Brewery,2800 North Reading Road,Adamstown,Pennsylvania,19501,United States,717-484-4386,http://www.stoudtsbeer.com/brewery.html
1195,1280,40.6892,-74.4349,Stout Brothers Public House,,Milwaukee,Wisconsin,,United States,,
1196,1281,55.619,-3.0636,Strangford Lough Brewing Company Ltd,Braidleigh Lodge 22 Shore Road,Killyleagh,County Down,BT30 9UE,Ireland,+44 (0)28 4482 1461,http://slbc.ie/
1197,1282,38.8967,-104.855,Straub Brewery,303 Sorg Street,St. Mary's,Pennsylvania,15857,United States,814-834-2875,http://www.straubbeer.com/index.htm
1198,1283,37.8734,-122.26899999999999,Stroh Brewery Company,,Tampa,Florida,,United States,,
1199,1284,40.3659,-74.9544,Sturgeon Bay Brewing,,Sturgeon Bay,Wisconsin,54235,United States,1-920-746-7611,
1200,1285,40.3507,-74.6583,Stuttgarter Hofbru,Bblinger Strae 104,Stuttgart,Baden-Wrttemberg,,Germany,49-(0)711-/-6488-0,
1201,1286,40.2559,-76.8715,Sudwerk Privatbrauerei Hbsch,2001 Second Street,Davis,California,95616,United States,1-530-756-2739,
1202,1287,13.7234,100.476,Sullivan's Black Forest Brew Haus & Grill,281 Heinlein Strasse,Frankenmuth,Michigan,48734,United States,1-800-890-6877,
1203,1288,44.5203,-72.0014,Summit Brewing,910 Montreal Circle,Saint Paul,Minnesota,55102,United States,1-651-265-7800,http://www.summitbrewing.com/
1204,1289,36.0663,120.383,Surly Brewing,4811 Dusharme Drive,Brooklyn Center,Minnesota,55429,United States,1-763-535-3330,http://www.surlybrewing.com/
1205,1290,49.4643,11.0847,Swan Brewery,25 Baile Road,Canning Vale,Western Australia,,Australia,61-(08)-9350-0222,
1206,1292,44.9442,-93.0861,Sweet Water Tavern and Brewery,45980 Waterview Plaza,Sterling,Virginia,20121,United States,(703) 449-1108,http://www.greatamericanrestaurants.com/sweetMainSter/index.htm
1207,1293,38.9735,-77.1272,Sweetwater Brewing - Atlanta,195 Ottley Drive,Atlanta,Georgia,30324,United States,1-404-691-2537,http://www.sweetwaterbrew.com/
1208,1294,33.7496,-117.81200000000001,Sweetwater Brewing - Casper,,Casper,Wyoming,,United States,,
1209,1295,46.7208,-92.1041,Sweetwater Tavern - Centreville,14250 Sweetwater Lane,Centreville,Virginia,20121,United States,1-703-449-1100,
1210,1296,47.8559,-121.971,Switchback Brewing Co,PO Box 4210,Burlington,Vermont,5406,United States,(802) 651-4114,
1211,1297,40.0201,-105.251,T&R; Theakston,The Brewery,Ripon,North Yorkshire,,United Kingdom,44-(01765)-689544,
1212,1298,41.8206,-88.2068,"T-Bonz Gill, Grill and Brewery",1028 Johnny Dodds Boulevard,Mount Pleasant,South Carolina,29464,United States,1-843-971-7777,
1213,1299,40.7964,-73.699,Tabernash Brewing,,Longmont,Colorado,,United States,,
1214,1300,32.8545,-96.7687,Tablerock,705 Fulton St,Boise,Idaho,83702,United States,(208) 342-0944,http://www.tablerockbrewpub.com/
1215,1301,43.0862,-88.8967,Tailgate Beer,6648 Reservoir Ln,San Diego,California,92155,United States,619.466.2337,http://www.tailgatebeer.com/indexmain.php
1216,1303,51.225,6.7722,Tampa Bay Brewing,1812 North 15th Street,Tampa,Florida,33605,United States,1-813-247-1422,
1217,1304,40.7326,-111.954,Tap Room Brewing Company,,La Crosse,Wisconsin,,United States,,http://www.taproom21.com/
1218,1305,39.1498,-123.208,Taylor Brewing,717 East Butterfield Road,Lombard,Illinois,60148,United States,1-630-990-8700,
1219,1306,43.2165,-123.34200000000001,Taylor's Crossing Brewing,1025 Marine Drive,North Vancouver,British Columbia,0,Canada,1-604-984-2739,
1220,1307,45.4416,-73.2595,Taylor's Restaurant and Brewery,,San Diego,California,,United States,,
1221,1309,40.2118,-76.1232,Tempo,,,,,Israel,,http://www.tempo.co.il/
1222,1310,40.4233,-104.709,Tenaya Creek Restaurant and Brewery,3101 North Tenaya Way,Las Vegas,Nevada,89128,United States,1-702-362-7335,
1223,1311,48.1355,11.6009,Tennent Caledonian Brewery,161 Duke Street,Glasgow,Scotland,,United Kingdom,44-(0141)-552-6552,
1224,1312,12.9689,77.5946,Terminal Gravity Brewing,803 SE School Street,Enterprise,Oregon,97828,United States,1-541-426-0158,
1225,1313,39.1733,-86.5369,Terrapin Beer Company,196 Alps Road,Athens,Georgia,30606,United States,1-888-557-2337,http://www.terrapinbeer.com/
1226,1314,41.8445,-90.1887,The Alchemist,23 South Main Street,Waterbury,Vermont,5676,United States,(802) 244-4120,http://www.alchemistbeer.com/
1227,1315,41.2331,-96.1811,The Blind Bat Brewery LLC,420 Harrison Drive,Centerport,New York,11721,United States,(631) 891-7909,http://www.blindbatbrewery.com/
1228,1316,41.2553,-95.9306,The Bruery,715 Dunn Way,Placentia,California,92870,United States,714-996-6258,http://www.thebruery.com/
1229,1317,51.3201,-2.208,The Cambridge House,357 Salmon Brook Street,Granby,Connecticut,6035,United States,(860) 653-BREW,http://www.cambridgebrewhouse.com/
1230,1318,40.7322,-111.9,The Church Brew Works,3525 Liberty Avenue,Pittsburgh,Pennsylvania,15201,United States,412-688-8200,http://churchbrew.com/
1231,1320,37.9551,-121.322,The Hop Yard,Bollinger Canyon Rd.,San Ramon,California,,United States,,http://www.hopyard.com/
1232,1321,40.0439,-75.3881,The Livery,190 5th Street,Benton Harbor,Michigan,49022,United States,(269) 925-8760,http://liverybrew.com/
1233,1322,50.9205,3.2541,The Lost Abbey,155 Mata Way Suite 104,San Marcos,California,92069,United States,(800) 918-6816,http://www.lostabbey.com/
1234,1323,48.4344,-123.367,The Narragansett Brewing Company,60 Ship Street,Providence,Rhode Island,2903,United States,401.437.8970,http://www.narragansettbeer.com
1235,1324,44.4773,-73.2144,The Round Barn Winery & Brewery,10983 Hills Road,Baroda,Michigan,49101,United States,(800)-716-9463,http://www.roundbarnwinery.com/brewery.php
1236,1326,40.0061,-75.6942,Thirsty Dog Brewing,529 Grant St. Suite B,Akron,Ohio,44311,United States,330-252-2739,http://www.thirstydog.com
1237,1327,45.2585,-91.8181,ThirstyBear Brewing,661 Howard Street,San Francisco,California,94105,United States,1-415-974-0905,
1238,1328,39.1126,-77.5537,Thomas Creek Brewery,2054 Piedmont Highway,Greenville,South Carolina,29605,United States,1-864-605-1166,
